dataset	architecture	distractor_name	cap_len	token_pos	chebyshev	cosine
mscoco	par	max	10	5	4.325939	0.007310622846360996
mscoco	par	max	10	6	4.2676396	0.0058561882556479455
mscoco	par	max	10	7	4.26049	0.005359644455230282
mscoco	par	max	10	8	4.522961	0.006721155251709885
mscoco	par	max	10	9	4.8554807	0.010648863842000705
mscoco	par	max	10	10	4.0385356	0.004580731722448542
mscoco	par	max	11	0	4.2948413	0.009234903442779644
mscoco	par	max	11	1	5.3722115	0.0189033692715152
mscoco	par	max	11	2	4.4986725	0.009641912959566052
mscoco	par	max	11	3	4.4132056	0.011051432598357233
mscoco	par	max	11	4	4.5622787	0.00896157094296193
mscoco	par	max	11	5	4.661446	0.00959828896010482
mscoco	par	max	11	6	4.3908935	0.006115658771271674
mscoco	par	max	11	7	4.632881	0.00957290398194486
mscoco	par	max	11	8	4.57586	0.00636519741691999
mscoco	par	max	11	9	4.6680474	0.006726341359567322
mscoco	par	max	11	10	5.0288963	0.010997878825104477
mscoco	par	max	11	11	4.216816	0.0044712842310835055
mscoco	par	max	12	0	4.315075	0.008632993861420513
mscoco	par	max	12	1	5.435606	0.018107203588093798
mscoco	par	max	12	2	4.3840313	0.008490808206061795
mscoco	par	max	12	3	5.164999	0.017145744741779483
mscoco	par	max	12	4	4.590318	0.009930934808025621
mscoco	par	max	12	5	4.163526	0.004707551982304822
mscoco	par	max	12	6	4.3373427	0.005472641285151652
mscoco	par	max	12	7	3.9644575	0.0042502757621138065
mscoco	par	max	12	8	4.584836	0.005501378888953222
mscoco	par	max	12	9	5.457452	0.011739426279721195
mscoco	par	max	12	10	4.6405745	0.007235884666442871
mscoco	par	max	12	11	4.9449677	0.01074522652038156
mscoco	par	max	12	12	4.2657537	0.003936372391165119
mscoco	par	med	7	0	7.416199	0.025855998074786262
mscoco	par	med	7	1	9.2638235	0.047352064840541865
mscoco	par	med	7	2	8.245439	0.022972967313683552
mscoco	par	med	7	3	7.978081	0.039627810812884974
mscoco	par	med	7	4	8.021956	0.01987537463999683
mscoco	par	med	7	5	7.772034	0.01841462991252449
mscoco	par	med	7	6	8.718383	0.027404416792140986
mscoco	par	med	7	7	7.337281	0.01186160197169144
mscoco	par	med	8	0	7.182495	0.018648208966895716
mscoco	par	med	8	1	9.036003	0.03824044199132207
mscoco	par	med	8	2	7.9655657	0.02278563047522929
mscoco	par	med	8	3	7.672241	0.023471871454324295
mscoco	par	med	8	4	7.518806	0.022135735945915107
mscoco	par	med	8	5	7.012292	0.012290141262225251
mscoco	par	med	8	6	7.2771177	0.013972861304211973
mscoco	par	med	8	7	7.9951324	0.02221999976172376
mscoco	par	med	8	8	6.8343153	0.00960139135816204
mscoco	par	med	9	0	7.04294	0.01854143772239059
mscoco	par	med	9	1	8.909623	0.037920868201139615
mscoco	par	med	9	2	7.533324	0.02216511265310347
mscoco	par	med	9	3	7.641512	0.02333384233585701
mscoco	par	med	9	4	7.2573295	0.015704049067020654
mscoco	par	med	9	5	7.243026	0.01639561318805833
mscoco	par	med	9	6	6.8996105	0.010903592817466808
mscoco	par	med	9	7	7.342176	0.014352935602983867
mscoco	par	med	9	8	7.9327703	0.020858653412121318
mscoco	par	med	9	9	6.7513347	0.009575143493508178
mscoco	par	med	10	0	7.023403	0.018802698601195076
mscoco	par	med	10	1	8.970954	0.03884080997327479
mscoco	par	med	10	2	7.6604795	0.022842169190554932
mscoco	par	med	10	3	7.5989275	0.023342782251335997
mscoco	par	med	10	4	7.6369586	0.019588509710823616
mscoco	par	med	10	5	7.247652	0.015568129746996546
mscoco	par	med	10	6	7.1520176	0.012941907550924397
mscoco	par	med	10	7	7.172088	0.011812493798056371
mscoco	par	med	10	8	7.594796	0.014565536620834213
mscoco	par	med	10	9	8.256687	0.023264303593029566
mscoco	par	med	10	10	6.7740855	0.009845242038158765
mscoco	par	med	11	0	6.8906584	0.019417032499441364
mscoco	par	med	11	1	8.6407795	0.03944270762821172
mscoco	par	med	11	2	7.411213	0.021523061614708613
mscoco	par	med	11	3	7.367412	0.02344813422868716
mscoco	par	med	11	4	7.47894	0.01920148050225021
mscoco	par	med	11	5	7.804811	0.02133958471701449
mscoco	par	med	11	6	7.262692	0.013145387572730148
mscoco	par	med	11	7	7.5201473	0.019114965960483423
mscoco	par	med	11	8	7.6299367	0.013824736511947325
mscoco	par	med	11	9	7.746931	0.014534989259387022
mscoco	par	med	11	10	8.301734	0.02395636443323737
mscoco	par	med	11	11	6.9400268	0.00955406811413349
mscoco	par	med	12	0	6.8583207	0.01742066830804903
mscoco	par	med	12	1	8.511375	0.03595705065008712
mscoco	par	med	12	2	6.9809885	0.017368959237451423
mscoco	par	med	12	3	8.140502	0.03428808303728496
mscoco	par	med	12	4	7.360194	0.020666410661723516
mscoco	par	med	12	5	6.655911	0.010063073406480763
mscoco	par	med	12	6	7.01524	0.01178400647150327
mscoco	par	med	12	7	6.5052686	0.009803287786980197
mscoco	par	med	12	8	7.324464	0.011373106747457427
mscoco	par	med	12	9	9.172184	0.025318396418061974
mscoco	par	med	12	10	7.9940786	0.016464645731939027
mscoco	par	med	12	11	8.45548	0.0250092818312449
mscoco	par	med	12	12	7.447803	0.008909450001912574
mscoco	par	min	7	0	8.333219	0.030148365112565318
mscoco	par	min	7	1	10.263502	0.053492462412911175
mscoco	par	min	7	2	9.085075	0.028317627329263628
mscoco	par	min	7	3	9.036738	0.04498954811451598
mscoco	par	min	7	4	9.126519	0.023231183149799797
mscoco	par	min	7	5	8.91251	0.02401507530153168
mscoco	par	min	7	6	9.781388	0.03362513995318679
mscoco	par	min	7	7	8.33247	0.015015316675908818
mscoco	par	min	8	0	8.165712	0.023898041568585295
mscoco	par	min	8	1	10.0453825	0.046963658332824704
mscoco	par	min	8	2	8.880452	0.0285754737569325
mscoco	par	min	8	3	8.6901865	0.029273959807495573
mscoco	par	min	8	4	8.532351	0.028312095243539382
mscoco	par	min	8	5	8.008083	0.016137966967340725
mscoco	par	min	8	6	8.366408	0.018351444948965043
mscoco	par	min	8	7	9.072229	0.028485437649399488
mscoco	par	min	8	8	7.864032	0.012808442898650668
mscoco	par	min	9	0	7.9108477	0.024233493296321146
mscoco	par	min	9	1	9.830422	0.04723757902583573
mscoco	par	min	9	2	8.326442	0.02788554202378063
mscoco	par	min	9	3	8.521911	0.02996178176615263
mscoco	par	min	9	4	8.122014	0.020440599119289783
mscoco	par	min	9	5	8.150745	0.02110925196771418
mscoco	par	min	9	6	7.78523	0.014443622721421192
mscoco	par	min	9	7	8.317084	0.018540072595225467
mscoco	par	min	9	8	9.000694	0.027007404842642278
mscoco	par	min	9	9	7.744931	0.012863566986901555
mscoco	par	min	10	0	8.147876	0.025586550670349553
mscoco	par	min	10	1	10.102358	0.04959059434922577
mscoco	par	min	10	2	8.63363	0.029769742978552647
mscoco	par	min	10	3	8.637006	0.030171364966650828
mscoco	par	min	10	4	8.616647	0.026192082367139238
mscoco	par	min	10	5	8.324493	0.020351342426491028
mscoco	par	min	10	6	8.298582	0.017536674292617033
mscoco	par	min	10	7	8.288322	0.01571531878815383
mscoco	par	min	10	8	8.788335	0.01934601949941515
mscoco	par	min	10	9	9.485252	0.03121398678180954
mscoco	par	min	10	10	7.8158584	0.013553475920440908
mscoco	par	min	11	0	8.131553	0.025418248152572837
mscoco	par	min	11	1	9.871284	0.048066142821471966
mscoco	par	min	11	2	8.449449	0.027814887714065963
mscoco	par	min	11	3	8.479073	0.030418065770360447
mscoco	par	min	11	4	8.582383	0.024879927803205963
mscoco	par	min	11	5	8.889648	0.026046795933038595
mscoco	par	min	11	6	8.447188	0.017792965941781164
mscoco	par	min	11	7	8.732884	0.02422495216331226
mscoco	par	min	11	8	8.809015	0.01840583810070217
mscoco	par	min	11	9	9.019531	0.01946012105717755
mscoco	par	min	11	10	9.560496	0.03158881100232169
mscoco	par	min	11	11	8.123224	0.013560328907614586
mscoco	par	min	12	0	8.00052	0.02552820395116937
mscoco	par	min	12	1	9.766662	0.04904310915568103
mscoco	par	min	12	2	8.099261	0.023988139139462825
mscoco	par	min	12	3	9.391449	0.04715403465375508
mscoco	par	min	12	4	8.495895	0.027971591034980668
mscoco	par	min	12	5	7.626022	0.013411704808065337
mscoco	par	min	12	6	7.933857	0.015360210039844252
mscoco	par	min	12	7	7.444337	0.01295490705803649
mscoco	par	min	12	8	8.1162615	0.015291427912777418
mscoco	par	min	12	9	10.447342	0.031562333237634944
mscoco	par	min	12	10	8.873993	0.021187065398856383
mscoco	par	min	12	11	9.803471	0.032578962306453754
mscoco	par	min	12	12	8.487353	0.012766128533507047
mscoco	merge	max	7	0	7.740888	0.06399731108006215
mscoco	merge	max	7	1	7.740888	0.055699469259121275
mscoco	merge	max	7	2	7.740888	0.05855355526776922
mscoco	merge	max	7	3	7.740888	0.05955386721847841
mscoco	merge	max	7	4	7.740888	0.0545893819540139
mscoco	merge	max	7	5	7.740888	0.05395088819849411
mscoco	merge	max	7	6	7.740888	0.05308588679204851
mscoco	merge	max	7	7	7.740888	0.05086054817942165
mscoco	merge	max	8	0	7.860966	0.06377860285369645
mscoco	merge	max	8	1	7.8609653	0.05474275609527188
mscoco	merge	max	8	2	7.860966	0.05782220314504502
mscoco	merge	max	8	3	7.860966	0.05844999632138884
mscoco	merge	max	8	4	7.860966	0.05443323180916604
mscoco	merge	max	8	5	7.860966	0.052270233273952645
mscoco	merge	max	8	6	7.8609653	0.05275996052817013
mscoco	merge	max	8	7	7.860966	0.05182668510894204
mscoco	merge	max	8	8	7.8609653	0.05000158923395564
mscoco	merge	max	9	0	8.178235	0.06804339441469776
mscoco	merge	max	9	1	8.178235	0.05841865619724614
mscoco	merge	max	9	2	8.178235	0.061367164866006886
mscoco	merge	max	9	3	8.178235	0.061227545224319085
mscoco	merge	max	9	4	8.178235	0.0583414391685347
mscoco	merge	max	9	5	8.178235	0.05586489916767806
mscoco	merge	max	9	6	8.178236	0.05339565984863694
mscoco	merge	max	9	7	8.178235	0.05521896609660677
mscoco	merge	max	9	8	8.178235	0.05364898625913239
mscoco	merge	max	9	9	8.178235	0.052140813776781696
mscoco	merge	max	10	0	8.085184	0.06718993486264051
mscoco	merge	max	10	1	8.085185	0.05769625571899084
mscoco	merge	max	10	2	8.085185	0.06087267022112231
mscoco	merge	max	10	3	8.085185	0.06109568195425587
mscoco	merge	max	10	4	8.085185	0.05752898723016053
mscoco	merge	max	10	5	8.085184	0.05422487996873401
mscoco	merge	max	10	6	8.085185	0.053645484891288724
mscoco	merge	max	10	7	8.085184	0.05381418853611141
mscoco	merge	max	10	8	8.085185	0.05436160301233267
mscoco	merge	max	10	9	8.085184	0.05243835805298446
mscoco	merge	max	10	10	8.085185	0.052059062786432575
mscoco	merge	max	11	0	8.453927	0.07032250484754873
mscoco	merge	max	11	1	8.453927	0.06037199594253718
mscoco	merge	max	11	2	8.453927	0.061530125834221065
mscoco	merge	max	11	3	8.453927	0.06283435960148656
mscoco	merge	max	11	4	8.453927	0.06067318957905437
mscoco	merge	max	11	5	8.453927	0.056648315801176914
mscoco	merge	max	11	6	8.453927	0.05730546491090641
mscoco	merge	max	11	7	8.453927	0.0568435036858847
mscoco	merge	max	11	8	8.453927	0.056266251552936644
mscoco	merge	max	11	9	8.453927	0.056509024736493135
mscoco	merge	max	11	10	8.453927	0.05451637922331344
mscoco	merge	max	11	11	8.453927	0.05425795496896256
mscoco	merge	max	12	0	7.9904313	0.06703518986701966
mscoco	merge	max	12	1	7.990431	0.057364945411682126
mscoco	merge	max	12	2	7.990431	0.060608060359954835
mscoco	merge	max	12	3	7.990431	0.06342045307159423
mscoco	merge	max	12	4	7.990431	0.059077062010765076
mscoco	merge	max	12	5	7.9904323	0.05265052914619446
mscoco	merge	max	12	6	7.990431	0.05225517868995667
mscoco	merge	max	12	7	7.9904313	0.05170273423194885
mscoco	merge	max	12	8	7.9904323	0.0523231166601181
mscoco	merge	max	12	9	7.9904313	0.049941268563270566
mscoco	merge	max	12	10	7.990431	0.049747117161750794
mscoco	merge	max	12	11	7.9904313	0.04853598535060882
mscoco	merge	max	12	12	7.9904323	0.04940449297428131
mscoco	merge	med	7	0	11.693094	0.12962842347637918
mscoco	merge	med	7	1	11.693095	0.11319910479872018
mscoco	merge	med	7	2	11.693094	0.11843536084130306
mscoco	merge	med	7	3	11.693094	0.12086888367697697
mscoco	merge	med	7	4	11.693094	0.11034780780741033
mscoco	merge	med	7	5	11.693094	0.10899287822262553
mscoco	merge	med	7	6	11.693094	0.10758664183968665
mscoco	merge	med	7	7	11.693094	0.10280244902476368
mscoco	merge	med	8	0	11.54697	0.12309315793969658
mscoco	merge	med	8	1	11.54697	0.10559944883267977
mscoco	merge	med	8	2	11.546971	0.11127840677897136
mscoco	merge	med	8	3	11.546971	0.11287154615595099
mscoco	merge	med	8	4	11.546971	0.10507002805502674
mscoco	merge	med	8	5	11.54697	0.10095650734526387
mscoco	merge	med	8	6	11.54697	0.10209510509440961
mscoco	merge	med	8	7	11.54697	0.10004135830125559
mscoco	merge	med	8	8	11.546971	0.09647587417216782
mscoco	merge	med	9	0	11.501833	0.1225077916006532
mscoco	merge	med	9	1	11.501833	0.10519400514999061
mscoco	merge	med	9	2	11.501833	0.11036324823047255
mscoco	merge	med	9	3	11.501833	0.11049654396392544
mscoco	merge	med	9	4	11.501833	0.10517286032011122
mscoco	merge	med	9	5	11.501833	0.10090432280742347
mscoco	merge	med	9	6	11.501833	0.09629967861296455
mscoco	merge	med	9	7	11.501833	0.09940612904292088
mscoco	merge	med	9	8	11.501833	0.09678802373916601
mscoco	merge	med	9	9	11.501833	0.0938509980990842
mscoco	merge	med	10	0	11.518162	0.12413029226905856
mscoco	merge	med	10	1	11.518162	0.10659868758478205
mscoco	merge	med	10	2	11.518162	0.11209725461480938
mscoco	merge	med	10	3	11.518162	0.11290680046205397
mscoco	merge	med	10	4	11.518162	0.10603648119674616
mscoco	merge	med	10	5	11.518162	0.10066331361795401
mscoco	merge	med	10	6	11.518162	0.09924086125898154
mscoco	merge	med	10	7	11.518162	0.09967228741872879
mscoco	merge	med	10	8	11.518162	0.10063189376484263
mscoco	merge	med	10	9	11.518162	0.09714699059853822
mscoco	merge	med	10	10	11.518162	0.09608155850208167
mscoco	merge	med	11	0	11.472504	0.12278915033784024
mscoco	merge	med	11	1	11.472503	0.10531487589658693
mscoco	merge	med	11	2	11.472503	0.10747097203897875
mscoco	merge	med	11	3	11.472503	0.10958527063214502
mscoco	merge	med	11	4	11.472504	0.10619030594825744
mscoco	merge	med	11	5	11.472503	0.09898100620092348
mscoco	merge	med	11	6	11.472503	0.10008297812106998
mscoco	merge	med	11	7	11.472503	0.09949557795081028
mscoco	merge	med	11	8	11.472503	0.0978974393633909
mscoco	merge	med	11	9	11.472503	0.09820443045261294
mscoco	merge	med	11	10	11.472503	0.0950592341811158
mscoco	merge	med	11	11	11.472503	0.09429412303968918
mscoco	merge	med	12	0	11.202387	0.11764787614345551
mscoco	merge	med	12	1	11.202387	0.10062759578227996
mscoco	merge	med	12	2	11.202385	0.1069666188955307
mscoco	merge	med	12	3	11.202387	0.11056169986724854
mscoco	merge	med	12	4	11.202385	0.10345212578773498
mscoco	merge	med	12	5	11.202385	0.09185893654823303
mscoco	merge	med	12	6	11.202387	0.09119603157043457
mscoco	merge	med	12	7	11.202385	0.0907726114988327
mscoco	merge	med	12	8	11.202385	0.09154061913490295
mscoco	merge	med	12	9	11.202384	0.08726504266262054
mscoco	merge	med	12	10	11.202385	0.0870126235485077
mscoco	merge	med	12	11	11.202387	0.08508050262928009
mscoco	merge	med	12	12	11.202387	0.08650969803333282
mscoco	merge	min	7	0	12.515362	0.15045337709004447
mscoco	merge	min	7	1	12.515362	0.13191124016806582
mscoco	merge	min	7	2	12.515361	0.13775101404062054
mscoco	merge	min	7	3	12.515362	0.14006137207850514
mscoco	merge	min	7	4	12.515361	0.12798390332484405
mscoco	merge	min	7	5	12.515362	0.12687728909038057
mscoco	merge	min	7	6	12.515361	0.12518407674443802
mscoco	merge	min	7	7	12.515362	0.11956844313832737
mscoco	merge	min	8	0	12.494727	0.1429489277275314
mscoco	merge	min	8	1	12.494727	0.12303300252121487
mscoco	merge	min	8	2	12.494727	0.1295934023928553
mscoco	merge	min	8	3	12.494726	0.13112951459063127
mscoco	merge	min	8	4	12.494726	0.12216194586807422
mscoco	merge	min	8	5	12.494726	0.1172638854283965
mscoco	merge	min	8	6	12.494726	0.11848931022351154
mscoco	merge	min	8	7	12.494727	0.1162537273396267
mscoco	merge	min	8	8	12.494726	0.11216810749711169
mscoco	merge	min	9	0	12.288719	0.14056405438214967
mscoco	merge	min	9	1	12.28872	0.12111913339700037
mscoco	merge	min	9	2	12.288719	0.12709845732301966
mscoco	merge	min	9	3	12.288719	0.1270109971671015
mscoco	merge	min	9	4	12.288719	0.12077377130335984
mscoco	merge	min	9	5	12.288719	0.1158457784826201
mscoco	merge	min	9	6	12.288719	0.11054559582649282
mscoco	merge	min	9	7	12.288719	0.11415738751238999
mscoco	merge	min	9	8	12.288719	0.11132508651029972
mscoco	merge	min	9	9	12.288719	0.10789335832049066
mscoco	merge	min	10	0	12.359683	0.141240656375885
mscoco	merge	min	10	1	12.359683	0.12168526979751917
mscoco	merge	min	10	2	12.359683	0.12801646670221767
mscoco	merge	min	10	3	12.359683	0.12850004093987602
mscoco	merge	min	10	4	12.359683	0.12068937057024473
mscoco	merge	min	10	5	12.359683	0.11439461491324684
mscoco	merge	min	10	6	12.359683	0.11278509061573903
mscoco	merge	min	10	7	12.359683	0.1134585335657194
mscoco	merge	min	10	8	12.359683	0.11455436779823137
mscoco	merge	min	10	9	12.359683	0.1106241360371247
mscoco	merge	min	10	10	12.359683	0.10949325282852371
mscoco	merge	min	11	0	12.3997	0.1414979650530704
mscoco	merge	min	11	1	12.3997	0.1216486975204113
mscoco	merge	min	11	2	12.399699	0.12443926999735277
mscoco	merge	min	11	3	12.399699	0.12652136267617692
mscoco	merge	min	11	4	12.3997	0.1223033308982849
mscoco	merge	min	11	5	12.3997	0.11421427962391875
mscoco	merge	min	11	6	12.399699	0.11517399923745976
mscoco	merge	min	11	7	12.3997	0.11470438948897428
mscoco	merge	min	11	8	12.3997	0.11283982451571975
mscoco	merge	min	11	9	12.3997	0.11331258624099022
mscoco	merge	min	11	10	12.3997	0.10989787148874859
mscoco	merge	min	11	11	12.3997	0.10879656339800635
mscoco	merge	min	12	0	12.120291	0.13951228320598602
mscoco	merge	min	12	1	12.120292	0.11994836151599884
mscoco	merge	min	12	2	12.120291	0.1274977719783783
mscoco	merge	min	12	3	12.120291	0.13165946960449218
mscoco	merge	min	12	4	12.120291	0.1234001123905182
mscoco	merge	min	12	5	12.120291	0.10951181888580322
mscoco	merge	min	12	6	12.120291	0.1087112283706665
mscoco	merge	min	12	7	12.120292	0.10862321197986603
mscoco	merge	min	12	8	12.120291	0.10901964247226716
mscoco	merge	min	12	9	12.120292	0.10382951378822326
mscoco	merge	min	12	10	12.120291	0.10383898198604584
mscoco	merge	min	12	11	12.120291	0.10156868755817414
mscoco	merge	min	12	12	12.120291	0.10261645138263703
